Zeit;Kanal A
(ms);(mV)

19,48499982;2,05339600
19,48999982;2,42679600
19,49499982;2,80019700
19,49999982;2,42679600
19,50499982;2,42679600
19,50999982;2,61318900
19,51499982;2,05339600
19,51999982;2,23978800
19,52499982;2,05339600
19,52999982;1,67999500
19,53499982;2,42679600
19,53999982;2,42679600
19,54499982;1,86638800
19,54999982;1,86638800
19,55499982;1,49298700
19,55999982;1,86638800
19,56499982;1,86638800
19,56999982;1,86638800
19,57499982;1,49298700
19,57999982;2,05339600
19,58499982;1,49298700
19,58999982;1,67999500
19,59499982;1,30659400
19,59999982;1,86638800
19,60499982;1,49298700
19,60999982;1,67999500
19,61499982;1,49298700
19,61999982;1,86638800
19,62499982;1,86638800
19,62999982;1,67999500
19,63499982;1,11958700
19,63999982;1,11958700
19,64499982;1,11958700
19,64999982;1,11958700
19,65499982;2,23978800
19,65999982;0,74618600
19,66499982;1,67999500
19,66999982;1,67999500
19,67499982;1,11958700
19,67999982;0,74618600
19,68499982;0,55979330
19,68999982;1,11958700
19,69499982;1,11958700
19,69999982;1,11958700
19,70499982;1,11958700
19,70999982;1,30659400
19,71499982;1,11958700
19,71999982;1,11958700
19,72499982;0,74618600
19,72999982;1,11958700
19,73499982;0,74618600
19,73999982;0,93319390
19,74499982;0,55979330
19,74999982;0,55979330
19,75499982;0,00000000
19,75999982;0,55979330
19,76499982;0,55979330
19,76999982;0,55979330
19,77499982;0,55979330
19,77999982;0,18639270
19,78499982;0,18639270
19,78999982;-0,18639270
19,79499982;-0,18639270
19,79999982;0,18639270
19,80499982;0,18639270
19,80999982;-0,18639270
19,81499982;-0,55979330
19,81999982;0,18639270
19,82499982;0,00000000
19,82999982;0,00000000
19,83499982;-0,37278540
19,83999982;-0,37278540
19,84499982;0,00000000
19,84999982;-0,37278540
19,85499981;0,00000000
19,85999981;0,18639270
19,86499981;0,18639270
19,86999981;0,55979330
19,87499981;0,18639270
19,87999981;0,18639270
19,88499981;0,00000000
19,88999981;0,00000000
19,89499981;0,00000000
19,89999981;0,00000000
19,90499981;0,00000000
19,90999981;0,18639270
19,91499981;0,00000000
19,91999981;0,00000000
19,92499981;0,18639270
19,92999981;-0,37278540
19,93499981;0,00000000
19,93999981;-0,18639270
19,94499981;0,00000000
19,94999981;-0,18639270
19,95499981;-0,37278540
19,95999981;-0,37278540
19,96499981;-0,55979330
19,96999981;-1,11958700
19,97499981;-1,11958700
19,97999981;-0,55979330
19,98499981;-1,67999500
19,98999981;-1,49298700
19,99499981;-1,30659400
19,99999981;-1,11958700
20,00499981;-1,67999500
20,00999981;-1,30659400
20,01499981;-1,30659400
20,01999981;-2,05339600
20,02499981;-1,67999500
20,02999981;-1,67999500
20,03499981;-2,05339600
20,03999981;-1,67999500
20,04499981;-1,67999500
20,04999981;-1,67999500
20,05499981;-1,49298700
20,05999981;-2,05339600
20,06499981;-0,74618600
20,06999981;-0,55979330
20,07499981;-0,55979330
20,07999981;-0,55979330
20,08499981;-0,93319390
